cu_index,cu_species,cu_name,cu_area,cu_type,du_number,du_name,du_acronym,smu_area,smu_name,smu_id,smu_species,COSEWIC_threat_category,iucn_l2,rpa_threat_ranking,ranking_id
SEL-11-07,Sockeye,SAKINAW,SOUTH COAST,Current,51,Sakinaw,SAKINAW,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-11-08,Sockeye,TOM BROWNE,N/A,Deleted,,,,,NO DESIGNATED SMU,,,,,,
SEL-11-09,Sockeye,TZOONIE,SOUTH COAST,Current,52,Tzoonie,TZOONIE,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-11-10,Sockeye,VILLAGE BAY,SOUTH COAST,VREQ[Extirpated],,,,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-11-11,Sockeye,PACK,SOUTH COAST,VREQ[Bin],,,,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-11-12,Sockeye,(N)GLENDALE,SOUTH COAST,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-11-13,Sockeye,(N)LOIS,SOUTH COAST,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-12-01,Sockeye,IDA/BONANZA,SOUTH COAST,Current,59,Ida/Bonanza,IDA/BONANZA,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-12-02,Sockeye,NAHWITTI,SOUTH COAST,Current,60,Nahwitti,NAHWITTI,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-12-03,Sockeye,NIMPKISH,SOUTH COAST,Current,61,Nimpkish,NIMPKISH,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-12-04,Sockeye,GEORGIE/SONGHEES,N/A,Deleted,,,,,NO DESIGNATED SMU,,,,,,
SEL-12-05,Sockeye,QUATSE,SOUTH COAST,Current,62,Quatse,QUATSE,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-12-06,Sockeye,SCHOEN,SOUTH COAST,Current,63,Schoen,SCHOEN,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-12-07,Sockeye,SHUSHARTIE,SOUTH COAST,Current,64,Shushartie,SHUSHARTIE,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-12-08,Sockeye,WOSS,SOUTH COAST,Current,65,Woss,WOSS,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-12-09,Sockeye,VERNON,SOUTH COAST,Current,66,Vernon,VERNON,SOUTH COAST,ECVI/MAINLAND SOCKEYE SALMON ,SEL-SC-02,Sockeye (Lake Type),,,,
SEL-13-01,Sockeye,ALICE,SOUTH COAST,Current,87,Alice,ALICE,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-02,Sockeye,CANOE CREEK,SOUTH COAST,Current,88,Canoe Creek,CANOE,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-03,Sockeye,CECILIA,SOUTH COAST,Current,67,Cecilia,CECILIA,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-04,Sockeye,CHEEWAT,SOUTH COAST,Current,68,Cheewat,CHEEWAT,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-05,Sockeye,CLAYOQUOT,SOUTH COAST,Current,69,Clayoquot,CLAYOQUOT,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-06,Sockeye,DESERTED,SOUTH COAST,Current,70,Deserted,DESERTED,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-07,Sockeye,FAIRY,SOUTH COAST,Current,71,Fairy,FAIRY,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-08,Sockeye,GREAT CENTRAL,SOUTH COAST,Current,72,Great Central,GCL,SOUTH COAST,WCVI - BARKLEY SOCKEYE SALMON,SEL-SC-03,Sockeye (Lake Type),,,,
SEL-13-09,Sockeye,HENDERSON,SOUTH COAST,Current,73,Henderson,HENDERSON,SOUTH COAST,WCVI - BARKLEY SOCKEYE SALMON,SEL-SC-03,Sockeye (Lake Type),,,,
SEL-13-10,Sockeye,HESQUIAT,SOUTH COAST,Current,74,Hesquiat,HESQUIAT,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-11,Sockeye,HOBITON,SOUTH COAST,Current,75,Hobiton,HOBITON,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-12,Sockeye,JANSEN,SOUTH COAST,Current,76,Jansen,JANSEN,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-13,Sockeye,KANIM,SOUTH COAST,Current,77,Kanim,KANIM,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-14,Sockeye,KENNEDY,SOUTH COAST,Current,78,Kennedy,KENNEDY,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-15,Sockeye,MAGGIE,SOUTH COAST,Current,79,Maggie,MAGGIE,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-16,Sockeye,MEGIN,SOUTH COAST,Current,80,Megin,MEGIN,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-17,Sockeye,MUCHALAT,SOUTH COAST,Current,81,Muchalat,MUCHALAT,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-18,Sockeye,MURIEL,SOUTH COAST,Current,82,Muriel,MURIEL,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-19,Sockeye,NITINAT,SOUTH COAST,Current,83,Nitinat,NITINAT,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-20,Sockeye,O'CONNELL,SOUTH COAST,Current,89,O'Connell,O'CONNELL,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-21,Sockeye,OWOSSITSA,SOUTH COAST,VREQ[Bin],,,,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-22,Sockeye,PARK RIVER,SOUTH COAST,Current,84,Park River,PARK,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-23,Sockeye,POWER,SOUTH COAST,Current,85,Power,POWER,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-24,Sockeye,SOOKE,N/A,Deleted,,,,,NO DESIGNATED SMU,,,,,,
SEL-13-25,Sockeye,SPROAT,SOUTH COAST,Current,86,Sproat,SPROAT,SOUTH COAST,WCVI - BARKLEY SOCKEYE SALMON,SEL-SC-03,Sockeye (Lake Type),,,,
SEL-13-26,Sockeye,WILLIAM/BRINK,SOUTH COAST,Current,90,,WILLIAM/BRINK,SOUTH COAST,WCVI - OTHER SOCKEYE SALMON,SEL-SC-01,Sockeye (Lake Type),,,,
SEL-13-XX,Sockeye,GREAT CENTRAL/SPROAT<<BIN>>,SOUTH COAST,Bin,,,,,NO DESIGNATED SMU,,,,,,
SEL-15-01,Sockeye,LONG,NORTH COAST,Current,100,Long,LONG,NORTH COAST,RIVERS/SMITH SOCKEYE SALMON,SEL-NC-05,Sockeye (Lake Type),,,,
SEL-15-02,Sockeye,OWIKENO,NORTH COAST,Current,101,Owikeno,OWIKENO,NORTH COAST,RIVERS/SMITH SOCKEYE SALMON,SEL-NC-05,Sockeye (Lake Type),,,,
SEL-15-03,Sockeye,OWIKENO-LATE TIMING,NORTH COAST,VREQ[Bin],,,,NORTH COAST,RIVERS/SMITH SOCKEYE SALMON,SEL-NC-05,Sockeye (Lake Type),,,,
SEL-15-04,Sockeye,WANNOCK[OWIKENO],NORTH COAST,Current,102,Wannock,WANNOCK,NORTH COAST,RIVERS/SMITH SOCKEYE SALMON,SEL-NC-05,Sockeye (Lake Type),,,,
SEL-16-01,Sockeye,SOUTH ATNARKO LAKES,NORTH COAST,Current,103,S Atnarko,S_ATNARKO,NORTH COAST,RIVERS/SMITH SOCKEYE SALMON,SEL-NC-05,Sockeye (Lake Type),,,,
SEL-17-01,Sockeye,AIN/SKUNDALE/IAN,NORTH COAST,Current,93,Ain/Skundale/Ian,SKUNDALE,NORTH COAST,HAIDA GWAII SOCKEYE SALMON,SEL-NC-01,Sockeye (Lake Type),,,,
SEL-17-02,Sockeye,AWUN,NORTH COAST,Current,94,Awun,AWUN,NORTH COAST,HAIDA GWAII SOCKEYE SALMON,SEL-NC-01,Sockeye (Lake Type),,,,
SEL-17-03,Sockeye,FAIRFAX,NORTH COAST,Current,92,Fairfax,FAIRFAX,NORTH COAST,HAIDA GWAII SOCKEYE SALMON,SEL-NC-01,Sockeye (Lake Type),,,,
SEL-17-04,Sockeye,JALUN,NORTH COAST,Current,95,Jalun,JALUN,NORTH COAST,HAIDA GWAII SOCKEYE SALMON,SEL-NC-01,Sockeye (Lake Type),,,,
SEL-17-05,Sockeye,MARIAN,NORTH COAST,VREQ[Bin],,,,NORTH COAST,HAIDA GWAII SOCKEYE SALMON,SEL-NC-01,Sockeye (Lake Type),,,,
SEL-17-06,Sockeye,MATHERS,NORTH COAST,Current,98,Mathers,MATHERS,NORTH COAST,HAIDA GWAII SOCKEYE SALMON,SEL-NC-01,Sockeye (Lake Type),,,,
SEL-17-07,Sockeye,MERCER,NORTH COAST,Current,91,Mercer,MERCER,NORTH COAST,HAIDA GWAII SOCKEYE SALMON,SEL-NC-01,Sockeye (Lake Type),,,,
SEL-17-08,Sockeye,SKIDEGATE,NORTH COAST,Current,99,Skidegate,SKIDEGATE,NORTH COAST,HAIDA GWAII SOCKEYE SALMON,SEL-NC-01,Sockeye (Lake Type),,,,
SEL-17-09,Sockeye,YAKOUN,NORTH COAST,Current,96,Yakoun,YAKOUN,NORTH COAST,HAIDA GWAII SOCKEYE SALMON,SEL-NC-01,Sockeye (Lake Type),,,,
SEL-17-10,Sockeye,MARIE,NORTH COAST,Current,97,Marie,MARIE,NORTH COAST,HAIDA GWAII SOCKEYE SALMON,SEL-NC-01,Sockeye (Lake Type),,,,
SEL-17-11,Sockeye,(N)MAYER,NORTH COAST,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-17-12,Sockeye,(N)GUDAL,NORTH COAST,VREQ[Bin],,,,,NO DESIGNATED SMU,,,,,,
SEL-18-01,Sockeye,BACKLAND,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-18-02,Sockeye,CANOONA,NORTH COAST,Current,104,Canoona,CANOONA,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-18-03,Sockeye,DOME,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-18-04,Sockeye,EVELYN,NORTH COAST,Current,105,Evelyn,EVELYN,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-18-05,Sockeye,KAINET CREEK,NORTH COAST,Current,106,Kainet,KAINET,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-18-06,Sockeye,KIMSQUIT,NORTH COAST,Current,107,Kimsquit,KIMSQUIT,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-18-07,Sockeye,KITKIATA,NORTH COAST,Current,108,Kitkatla,KITKATLA,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-18-08,Sockeye,KITLOPE,NORTH COAST,Current,109,Kitlope,KITLOPE,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-18-09,Sockeye,PINE RIVER,NORTH COAST,Current,110,Pine,PINE,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-18-10,Sockeye,SODA CREEK,N/A,Deleted,,,,,NO DESIGNATED SMU,,,,,,
SEL-18-11,Sockeye,WHALEN,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-01,Sockeye,BANKS,NORTH COAST,Current,111,Banks,BANKS,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-02,Sockeye,BLOOMFIELD,NORTH COAST,Current,112,Bloomfield,BLOOMFIELD,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-03,Sockeye,BOLTON CREEK,NORTH COAST,Current,113,Bolton,BOLTON,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-04,Sockeye,BONILLA,NORTH COAST,Current,114,Bonilla,BONILLA,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-05,Sockeye,BORROWMAN CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-06,Sockeye,BUSEY CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-07,Sockeye,CARTWRIGHT CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-08,Sockeye,CHIC CHIC,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-09,Sockeye,TUWARTZ,NORTH COAST,Current,115,Tuwartz,TUWARTZ,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-10,Sockeye,FANNIE COVE,NORTH COAST,Current,116,Fannie,FANNIE,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-11,Sockeye,CURTIS INLET,NORTH COAST,Current,117,Curtis,CURTIS,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-12,Sockeye,DALLAIN CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-13,Sockeye,DEER,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-14,Sockeye,DEVON,NORTH COAST,Current,118,Devon,DEVON,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-15,Sockeye,DOUGLAS CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-16,Sockeye,ELIZABETH,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-17,Sockeye,ELSIE/HOY,NORTH COAST,Current,119,Elsie/Hoy,ELSIE/HOY,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-18,Sockeye,END HILL CREEK,NORTH COAST,Current,120,End Hill,END HILL,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-19,Sockeye,EVINRUDE INLET,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-20,Sockeye,FREEDA/BRODIE,NORTH COAST,Current,121,Freeda/ Brodie,FREEDA/ BRODIE,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-21,Sockeye,HARTLEY BAY,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-22,Sockeye,HEVENOR INLET,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-23,Sockeye,HIGGINS LAGOON,NORTH COAST,Current,122,Higgins Lagoon,HIGGINS,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-24,Sockeye,KADJUSDIS RIVER,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-25,Sockeye,KDELMASHAN CREEK,NORTH COAST,Current,123,Kdelmashan,KDELMASHAN,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-26,Sockeye,KEECHA,NORTH COAST,Current,124,Keesha,KEESHA,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-27,Sockeye,KENT INLET LAGOON CREEK,NORTH COAST,Current,125,Kent Inlet,KENT,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-28,Sockeye,KENZUWASH CREEKS,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-29,Sockeye,KESWAR CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-30,Sockeye,KILDIDT CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-31,Sockeye,KILDIDT LAGOON CREEK,NORTH COAST,Current,126,Kildidt Lagoon,KILDIDT LAGOON,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-32,Sockeye,KISAMEET,NORTH COAST,Current,127,Kisameet,KISAMEET,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-33,Sockeye,KOEYE,NORTH COAST,Current,128,Koeye,KOEYE,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-34,Sockeye,KOORYET,NORTH COAST,Current,129,Kooryet,KOORYET,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-35,Sockeye,KUNSOOT RIVER,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-36,Sockeye,KWAKWA CREEK,NORTH COAST,Current,130,Kwakwa,KWAKWA,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-37,Sockeye,LEWIS CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-38,Sockeye,LIMESTONE CREEK,NORTH COAST,Current,131,Limestone,LIMESTONE,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-39,Sockeye,LOWE/SIMPSON/WEARE,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-40,Sockeye,MARY COVE CREEK,NORTH COAST,Current,132,Mary Cove,MARY COVE,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-41,Sockeye,MCDONALD CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-42,Sockeye,MCLOUGHLIN,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-43,Sockeye,MIKADO,NORTH COAST,Current,133,Mikado,MIKADO,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-44,Sockeye,MONCKTON INLET CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-45,Sockeye,NAMU,NORTH COAST,Current,134,Namu,NAMU,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-46,Sockeye,PORT JOHN,NORTH COAST,Current,135,Port John,PORT JOHN,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-47,Sockeye,POWLES CREEK,NORTH COAST,Current,136,Powles,POWLES,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-48,Sockeye,PRICE CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-49,Sockeye,PRUDHOMME,NORTH COAST,Current,137,Prudhomme,PRUDHOMME,NORTH COAST,SKEENA SOCKEYE SALMON,SEL-NC-02,Sockeye (Lake Type),,,,
SEL-19-50,Sockeye,RODERICK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-51,Sockeye,RYAN CREEK,NORTH COAST,Current,138,Ryan,RYAN,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-52,Sockeye,SALTER,NORTH COAST,Current,139,Salter,SALTER,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-53,Sockeye,SCOULAR/KILPATRICK,NORTH COAST,Current,140,Scoular/Kilpatrick,SCOULAR/KILPATRICK,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-54,Sockeye,SHAWATLAN,NORTH COAST,Current,141,Shawatlan,SHAWATLAN,NORTH COAST,SKEENA SOCKEYE SALMON,SEL-NC-02,Sockeye (Lake Type),,,,
SEL-19-55,Sockeye,SHENEEZA INLET,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-56,Sockeye,SHIP POINT CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-57,Sockeye,SPENCER CREEK,NORTH COAST,Current,142,Spencer,SPENCER,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-58,Sockeye,STANNARD CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-59,Sockeye,TALAMOOSA CREEK,NORTH COAST,Current,143,Talamoosa,TALAMOOSA,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-60,Sockeye,TANKEEAH RIVER,NORTH COAST,Current,144,Tankeeah,TANKEEAH,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-61,Sockeye,TRENEMAN CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-62,Sockeye,TSIMTACK/LAKES,NORTH COAST,Current,145,Tsimtack,TSIMTACK,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-63,Sockeye,TUNO CREEK EAST,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-64,Sockeye,TUNO CREEK WEST,NORTH COAST,Current,146,Tuno West,TUNO_WEST,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-65,Sockeye,TYLER CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-66,Sockeye,WALE CREEK,NORTH COAST,Current,147,Wale,WALE,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-67,Sockeye,WATT BAY,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
SEL-19-68,Sockeye,WEST CREEK,NORTH COAST,VREQ[Bin],,,,NORTH COAST,CENTRAL COAST SOCKEYE SALMON ,SEL-NC-03,Sockeye (Lake Type),,,,
